numero_telephone,avg_transaction_amount,transaction_amount_std,avg_balance,balance_volatility,fee_ratio,transaction_regularity,recharge_frequency,avg_recharge_amount,small_recharge_ratio,total_calls,avg_call_duration,total_data_mb,total_sms,call_failure_rate,phone_activity_score
2347010000345,6649.4365554880305,2.1008446554220015,98174.54592103137,4.336181021471863,123.26114371310365,0.03225806451612903,0.0,3.9463085725981726,0.0,1.0469817223974622,0.18992416674660909,0.0,7.065132844492032e-05,0.9611453458338535,0.12103855016329303
2347010000979,2912.0033615086572,0.0,15926.965536540574,0.0,0.0,0.03225806451612903,0.0,1.8446129664583468,0.0,1.0426721652551512,0.0,0.0,0.0,0.8919459359913803,0.14779008958763723
2347010001092,5173.424416080858,0.030712979534692562,8089.399522679484,0.0,45.1926537419053,0.03225806451612903,0.00019930080886159792,1.8446129664583468,0.0,0.7793235261925112,0.0017668859618528384,0.0,9.91937677599239e-05,0.9177699910962119,0.14568749361640035
2347010001100,60875.65854337528,0.0,100525.19072800028,8.676887862252261,1767.3309816582944,0.03225806451612903,0.0005329872432887306,1.8446129664583468,0.0,1.1568870279240568,0.17689086068336873,0.04354587345993223,4.853830695007894e-05,1.1421882686829221,0.14807164998883188
2347010001132,14627.218597866067,0.0,98909.37115870437,0.0,359.80152066185843,0.03225806451612903,0.0001394718757687893,1.8446129664583468,4.2776332207395285e-05,1.0993413594516046,0.553419785854378,0.026504246792495332,3.501564364184151e-05,0.9423900361629375,0.12406979437509486
2347010001390,14652.756022782629,0.0,45949.21620147911,3.1806792260898606,201.8427773711644,0.03225806451612903,0.0005551960365370765,2.22671450388899,6.590706631311199e-06,1.0903622823208687,0.08746196729850292,0.04745955914983783,5.857224006525787e-05,1.0118814294596494,0.11140117341977279
2347010002014,14362.509400581961,1.8580973617808352,13722.558233943553,5.699989023126201,151.8094042570417,0.03225806451612903,0.0,3.0160697117507556,9.061876180960342e-07,0.9739654152878725,0.6996445997027023,0.0,0.0,1.0853460539514335,0.12653490667611597
2347010002160,1687.297700343637,0.0,65689.75247056308,2.8729358142281107,0.0,0.03225806451612903,0.0005208301815013536,1.8446129664583468,0.0,1.0741059317734831,0.0,0.0,0.0,0.9781132602470052,0.13779410328685104
2347010002255,1760.0812293271326,0.0,39665.25987671672,0.8232066622895043,8.264422102538472,0.03225806451612903,0.0003098872307449824,2.6072223061874946,2.2963331628862958e-05,1.1844946621042438,0.022996963429418628,0.0,0.0,0.9139321892214569,0.12317951941423594
2347010002339,4004.375193765016,0.0,10938.617732338971,0.0,65.55228028556915,0.03225806451612903,0.0,3.718954447809133,5.8984181810983975e-05,0.8250324369878027,0.0,0.04596987063571179,8.947536356276928e-05,0.8271974167823545,0.14336503159894792
2347010002456,11265.926817002777,0.0,85833.2889756891,0.16121596332158675,86.35993937565763,0.03225806451612903,0.0,1.8446129664583468,0.0,1.1148406530699875,0.13523908632411208,0.040189804274808096,5.500351917236004e-05,0.9853163399042602,0.11865825813083092
2347010002464,4543.771871508317,0.0,11859.253843385603,0.08468924847928376,38.53496898374714,0.03225806451612903,0.0,1.8446129664583468,0.0,0.9044553557001245,0.054492662843304965,0.031106269642181196,0.0,0.8987851122921018,0.13097107156808416
2347010002477,15449.488310211718,2.275215682940042,78845.3937696705,0.6134583808781249,311.74677234001535,0.03225806451612903,0.0005770576483151285,1.8446129664583468,2.5130585138973047e-05,1.3085732949687594,0.17357524345819633,0.0,6.3495136270628765e-06,1.0454925692141903,0.12953953602336032
2347010002563,9263.134248594419,0.0,7531.257512075052,0.0,225.80038469410422,0.03225806451612903,0.0,2.9555868274453134,1.3707163982924681e-05,1.1754904240853126,0.1693989580555498,0.04767687976158962,0.0,1.0214952847162195,0.11708879083490074
2347010002586,17859.074550627047,0.0,65035.90867649502,0.0,519.2023627444339,0.03225806451612903,0.00027583018552769593,5.863318718619863,0.0,1.0744697005983954,0.39790184048875027,0.0,2.54101046239975e-05,1.098717789685413,0.13090619116127392
2347010003159,13380.609975233707,1.0612858492370998,59204.32360800318,0.0,120.46482883288493,0.03225806451612903,0.00021588823981878163,2.2869752414016005,4.893918419539087e-05,1.1322122328604067,0.01483903597339469,0.038112460605541416,0.0,0.9485804459917518,0.13700648351228625
2347010003168,5064.124747524244,1.5610571998698204,57436.27756049986,6.568811092551668,26.621376238132726,0.03225806451612903,0.0,1.8446129664583468,0.0,1.0956586666409234,0.2817679364503169,0.0,0.0,0.9424655504324143,0.13268531086322116
2347010003376,4402.056617221198,0.0,44445.85784982631,4.105265579153239,18.41071580224838,0.03225806451612903,0.0,4.198067336457102,5.642643752516943e-05,0.9691405856638425,0.013367529761325565,0.0,1.1581782816831668e-05,1.0364016979297512,0.09921044485660241
2347010003955,9343.772670338614,0.0,28495.926028788504,1.4437948006469459,212.8704721527545,0.03225806451612903,0.0,2.979403982624107,0.0,1.1371784675057897,0.0,0.0713391392212487,0.0,1.1180440402436924,0.14380694251821655
2347010004101,14596.31847329589,2.706176369632148,88407.52073057058,0.0,151.35362452680286,0.03225806451612903,0.0,5.476813895312059,0.0,1.080444524132489,0.0,0.0,0.0,0.8141993977068462,0.1158423867882268
2347010004391,96514.45720996961,0.0,73738.06110944162,0.0,2209.1890776336004,0.03225806451612903,0.00011654358204993608,1.8446129664583468,4.787861406852338e-05,0.9830989864155806,0.2814182924655376,0.05394954298874464,9.540766485457164e-05,0.8895525887482716,0.149052914322937
2347010004616,12376.903981178364,0.0,102023.98490475841,2.474987800794985,244.6372033593151,0.03225806451612903,0.0,1.8446129664583468,8.231620079430998e-06,1.0883606923054183,0.09087261534105213,0.06447512281835595,6.161937610233123e-06,1.0147458771272606,0.1324355303629081
2347010004925,1687.297700343637,2.163876477927171,74451.41002674661,0.0,9.06780684105614,0.03225806451612903,0.000164836547058307,1.8446129664583468,0.0,1.062585687230378,0.0,0.011143062477018245,0.00011131247347290615,0.9070627500407553,0.13859089643703476
2347010004942,9528.425233884918,1.0629536625887686,70120.20904324253,4.25413100304694,122.89442323725874,0.03225806451612903,0.0,1.8446129664583468,0.0,0.8892770913026187,0.161414359559448,0.0,0.0,1.0358561879322903,0.13231051514769399
2347010005005,10317.144487632379,0.0,40213.28675061755,4.07789393113383,89.39415830296137,0.03225806451612903,0.0,1.8446129664583468,0.0,0.9009319358322813,0.008605116503448626,0.04842209345898949,4.6990589199098645e-05,1.0520333355234204,0.1172533370439422
2347010005048,1687.297700343637,0.0,101363.03201927553,4.812144000963977,18.325445795278995,0.03225806451612903,0.0,1.8446129664583468,5.0662038062383275e-06,1.0018702484474036,0.03160122512597596,0.03387793890357168,0.00011653446640423658,1.165071235396631,0.13892111876707652
2347010005629,16187.090076114559,0.0,84069.94280716073,0.4102046010806023,251.0030037685852,0.03225806451612903,0.00021965877639711683,1.8446129664583468,0.0,0.9711095661507594,0.0989858536068672,0.0,0.0,0.8382551750746146,0.1620589039274364
2347010005630,20412.043790827476,0.0,11969.611013268655,11.0030337655481,327.3750752262202,0.03225806451612903,0.0,2.2520950667732227,1.9417842601608868e-05,1.026195265999172,0.0,0.0,2.4613416963559176e-05,0.8311219219529784,0.11319597936241181
2347010006200,12244.876602457518,2.7588882075770216,53560.26620139531,0.0,289.32098601157674,0.03225806451612903,7.229430777304768e-06,1.8446129664583468,6.512774650029044e-05,1.0400249335323841,0.0,0.0,0.0,0.8876731714610897,0.12365402129200566
2347010006249,33981.12292253288,0.6975092892038922,8823.322500187694,6.261263214339832,931.5142504894195,0.03225806451612903,0.0004792690099967782,2.720452268824113,0.00010438772731840421,0.8706421960332555,0.16767052692797133,0.0,5.057586276777916e-05,0.8038287347300923,0.12991296758642962
2347010006325,11299.515664323462,0.0,74172.98357438955,0.0,131.627210835999,0.03225806451612903,0.00029595532403092837,2.143078513105203,0.0,1.107495451682311,0.0,0.0,0.00010282483022240882,1.1447383869806629,0.15027328824161704
2347010006484,2165.7503637842174,1.5463199949580648,55843.14961024925,0.0,35.13666151787362,0.03225806451612903,0.0006038029580732629,2.184853426729431,0.0,1.0959932236241643,0.0,0.012161975007642949,0.0,1.0635407020130156,0.12696585607468208
2347010006687,12246.128650055609,0.6290897007735683,58442.62286049871,0.238461920456369,154.7806080773711,0.03225806451612903,0.0,1.8446129664583468,0.0,0.9208028837999266,0.37024276110363624,0.0403068229606622,3.5090225902130306e-05,1.0248329904501254,0.1336660751809393
2347010006957,14699.27197202527,2.1333750972803185,30494.61582387375,0.0,82.44373942294698,0.03225806451612903,0.0005062216109335662,1.8446129664583468,0.0,1.0656122935099197,0.651440213917975,0.0,4.586469862845337e-06,0.9500566799975045,0.14388673106117414
2347010007344,16052.188745205123,0.0,87444.45048477489,0.0,356.292233818333,0.03225806451612903,0.0,1.8446129664583468,2.6394539046847467e-05,1.1417364772358358,0.289340973111612,0.0,2.1381960241493434e-05,0.9384568240640109,0.1450795895691919
2347010007903,7989.330372378428,1.652721530015801,66142.3191487158,0.0,76.14970443560081,0.03225806451612903,3.3228365572228855e-05,2.25746993954774,7.024446371647023e-06,0.9449857041460727,0.0,0.0,0.00010067737109136224,0.844364397767326,0.09893609304351271
2347010008063,12545.086280743108,1.2215287749330157,34623.68912856702,0.0,203.93300575415645,0.03225806451612903,0.0003073169351607241,1.8446129664583468,6.901523178759891e-05,1.0996148771719618,0.21294276519831745,0.017693833599894356,8.662350345161968e-05,0.949118558224568,0.15020471299077787
2347010008272,4327.441875346618,3.1357210920938186,29769.38957222098,1.3486916506549111,3.798221312548217,0.03225806451612903,0.0,3.690509785589964,3.5286186646156146e-05,1.0730543649462383,0.026308349953238008,0.0,0.0,1.0013818079336487,0.13653623277435026
2347010008523,9403.539328614572,2.7517663837140884,97122.64289420252,0.7183431349302145,17.116298873680634,0.03225806451612903,0.00016211974398734836,1.8446129664583468,0.0,1.0245877985764744,0.6033309389912006,0.0,5.963513998543042e-05,0.8365596098431618,0.13767998043152624
2347010008734,46756.66870597113,0.0,87678.54840834,0.0,1056.697798627855,0.03225806451612903,0.0,3.4495540674046974,0.0,0.9334249437604307,0.439940187335553,0.0,0.0,1.0354421821487774,0.1517203850671778
2347010008877,33116.41328643808,0.0,99124.15538647996,1.0045223911829317,365.2348818390608,0.03225806451612903,0.0003273069681720485,1.8446129664583468,1.2172162626006169e-05,1.021265011636357,0.18062060229374816,0.009678358466782437,2.4725234369344503e-05,1.008502732468765,0.11631059126475098
2347010009537,11424.67090577851,0.0,34407.04573291383,1.203247510314898,249.18309681580536,0.03225806451612903,0.0,1.8446129664583468,6.293318755151675e-06,1.1318551441904163,0.1733949673678566,0.0,0.0,0.9213166171399336,0.13781942488827267
2347010010147,2685.7836025399292,1.1878768432762339,26215.535564801605,6.593036366673366,138.3101653538387,0.03225806451612903,0.0,1.8446129664583468,0.0,1.2083736735101995,0.0,0.07077705755621135,9.216690233294935e-05,0.9683170494996739,0.13331238580042487
2347010010415,39309.639172597774,1.031206991398706,48878.02871172571,0.0,1042.9532624504257,0.03225806451612903,0.0,3.162679859962477,0.0,1.07636176964993,0.11823375744483643,0.04736709787564919,1.0227707131550864e-05,1.0055414274136885,0.12176123549213602
2347010010704,79421.43774145679,0.09458660269216977,64909.06259838653,0.0,1985.084306202919,0.03225806451612903,0.0,2.391868210720083,0.0,1.2152157612160772,0.0,0.0,0.0,0.9900171729057081,0.12407093644105126
2347010010754,7094.754821184355,1.4788893569286579,85988.05221695326,2.0714986427800506,66.247931460359,0.03225806451612903,0.0,4.91592281372478,4.259147547748279e-05,1.0136496969449216,0.0,0.0,5.381176278726611e-05,0.961835167957743,0.12557400823516865
2347010010798,36055.931167553514,2.6410731895490867,78472.38940792702,0.0,579.8853577683753,0.03225806451612903,0.0,3.0024940291984095,3.501396996709126e-05,1.0116854292748636,0.018904586293974592,0.0,0.0,0.9603631619042862,0.14962210745750124
2347010011174,8826.484894620251,0.0,83866.65146329516,0.0,146.16284552989572,0.03225806451612903,0.0005969530380763095,1.8446129664583468,0.0,0.9462658501265908,0.22204398317227153,0.0013727192204872306,0.0,0.9660507750304963,0.11123656299238044
2347010011531,22195.396395643565,1.9686256336021077,64441.58453847094,0.0,236.55916579667044,0.03225806451612903,0.0005876264376430845,2.558886265139046,0.0,1.114343330635779,0.0,0.025256538154172063,0.0,0.9708484536713021,0.1594012114702749
2347010011958,87979.40040007,0.0,79937.24238186212,0.0,2014.216162628904,0.03225806451612903,0.0,3.4988895748806126,0.00010386481939190061,0.8924337351354239,0.0,0.026882213575917878,6.884846548510836e-05,0.8648616080190048,0.12191397391346259
2347010012807,80274.7747520669,0.0,20617.99265952854,5.840273654077248,1545.7635696377567,0.03225806451612903,0.0,2.638865478972148,0.0,0.9602603362988418,0.0,0.0,0.0,1.0810716855755471,0.13298483416285348
2347010013295,19747.167867397333,4.146591791009059,99824.46056097769,0.0,390.9133900975868,0.03225806451612903,0.0,3.179374666641678,6.0433985570850025e-05,0.7867624262399653,0.0,0.025692980720316574,0.00013515851999475846,0.9399307337149674,0.13068640277656793
2347010013615,8718.743820175572,0.0,50200.25617857557,0.0,86.11681825617838,0.03225806451612903,0.0004173275482853526,1.8446129664583468,4.3235382989517804e-06,0.9124436093982364,0.4106717602619563,0.04095019311445652,0.0,1.0445250595264581,0.13421570280526074
2347010014101,26700.143611129286,1.9791281726774266,45933.251813405644,0.0,389.90907870901964,0.03225806451612903,0.0,2.93974829556338,8.871829157833869e-07,1.2234089788362104,0.0,0.0,2.4302741297279053e-05,0.9496523667459287,0.1242128528546297
2347010014386,22994.401546872563,2.2218744165381676,102858.83099211611,0.0,366.9816586504344,0.03225806451612903,0.00029811925391542494,1.8446129664583468,0.0,1.058049825891324,0.38890498383820254,0.0,0.0,0.9875974069539185,0.12880997377791356
2347010014543,33770.47410288797,2.332430586015683,74643.15811124754,0.0,468.7717980018621,0.03225806451612903,0.0,1.8446129664583468,6.203528621845193e-05,0.7775729589234257,0.1505974392377183,0.0,0.0,0.9739056761115927,0.1340159457102645
2347010014590,34556.3231216019,0.0,87913.89893975545,8.813277450755017,572.754944608538,0.03225806451612903,0.0001532170837544675,1.8446129664583468,0.0,1.0275406746520765,0.0,0.0211507759296195,0.00011703544947166431,0.8978848194970689,0.12809302769168995
2347010015212,11390.620551012167,0.0,36335.22248758095,5.947097262172073,175.4282891626483,0.03225806451612903,0.0,1.9413925903321085,0.0,0.9337078877388018,0.0,0.0,0.00010310012049232597,0.8867556201915135,0.11720173684002187
2347010015278,16275.515310608589,2.4717352150174574,86616.88110879145,0.0,288.6814406588574,0.03225806451612903,8.066933908051971e-05,3.3683525332785536,0.0,0.8707059811781727,0.4346044861869657,0.0,0.0,1.0114027161438708,0.13434024828093058
2347010015630,1741.1064581950593,0.0,37976.581546704634,0.13434572842985906,27.00878844663913,0.03225806451612903,3.460699176398485e-05,5.276582127052087,2.0107718109593402e-05,1.0604577780704136,0.08927845225670034,0.0,9.129886563631012e-05,0.9899370613337551,0.11062570544340818
2347010015846,23069.683150459186,0.0,56824.40942525945,0.0,487.00657041192164,0.03225806451612903,0.00035759070434707255,2.7092023345547833,2.2861796122685273e-05,0.9988813497214339,0.0,0.01957958144627601,5.1951484340230673e-05,0.9042646408013002,0.12764644714569157
